BUSINESS_DATE,STORE_KEY,PREDICTED_SALES
2024-01-24,825,3163.1516492890464
2024-01-25,825,3367.199981564289
2024-01-26,825,5365.947126756553
2024-01-27,825,5316.778981082758
2024-01-28,825,5755.583042864222
2024-01-29,825,3165.7098739098196
2024-01-30,825,3172.2035249188693
2024-01-31,825,3163.1516492890464
2024-02-01,825,3198.7844560218673
2024-02-02,825,5197.53160121413
2024-02-03,825,5148.363455540335
2024-02-04,825,5621.292050494636
2024-02-05,825,3030.727453173116
2024-02-06,825,3037.2211041821656
2024-02-07,825,3028.1692285523427
2024-02-08,825,3198.7844560218673
2024-02-09,825,5197.53160121413
2024-02-10,825,5148.363455540335
2024-02-11,825,5621.292050494636
2024-02-12,825,3030.727453173116
2024-02-13,825,3037.2211041821656
2024-02-14,825,3028.1692285523427
2024-02-15,825,3198.7844560218673
2024-02-16,825,5197.53160121413
2024-02-17,825,5148.363455540335
2024-02-18,825,5621.292050494636
2024-02-19,825,3030.727453173116
2024-02-20,825,3037.2211041821656
2024-02-21,825,3028.1692285523427
2024-02-22,825,3198.7844560218673
2024-02-23,825,5197.53160121413
2024-02-24,825,5148.363455540335
2024-02-25,825,5621.292050494636
2024-02-26,825,3030.727453173116
2024-02-27,825,3037.2211041821656
2024-02-28,825,3028.1692285523427
2024-02-29,825,3198.7844560218673
2024-03-01,825,5266.24374670507
2024-03-02,825,5195.454055204698
2024-03-03,825,5058.171012521359
2024-03-04,825,3218.092129219882
2024-03-05,825,3224.5857802289315
2024-03-06,825,3185.1228177218327
2024-03-07,825,3355.7380451913573
2024-03-08,825,5266.24374670507
2024-03-09,825,5195.454055204698
2024-03-10,825,5058.171012521359
2024-03-11,825,3218.092129219882
2024-03-12,825,3224.5857802289315
2024-03-13,825,3185.1228177218327
2024-03-14,825,3355.7380451913573
2024-03-15,825,5492.545445570368
2024-03-16,825,5072.494763530247
2024-03-17,825,4775.670195036821
2024-03-18,825,2999.1801580146384
2024-03-19,825,3005.673809023688
2024-03-20,825,2966.2108465165893
2024-03-21,825,3136.826073986114
2024-03-22,825,5273.633474365126
2024-03-23,825,5072.494763530247
2024-03-24,825,4775.670195036821
2024-03-25,825,2999.1801580146384
2024-03-26,825,3005.673809023688
2024-03-27,825,2966.2108465165893
2024-03-28,825,3212.3996157266915
2024-03-29,825,5349.207016105704
2024-03-30,825,5148.068305270825
2024-01-01,990,3685.1440011148807
2024-01-02,990,3720.0235575194383
2024-01-03,990,3875.738570760362
2024-01-04,990,4735.219188182471
2024-01-05,990,6713.326448086995
2024-01-06,990,6503.679086344512
2024-01-07,990,6942.483148125976
2024-01-08,990,3685.1440011148807
2024-01-09,990,3720.0235575194383
2024-01-10,990,3875.738570760362
2024-01-11,990,4735.219188182471
2024-01-12,990,6713.326448086995
2024-01-13,990,6503.679086344512
2024-01-14,990,6942.483148125976
2024-01-15,990,3685.1440011148807
2024-01-16,990,3720.0235575194383
2024-01-17,990,3875.738570760362
2024-01-18,990,4735.219188182471
2024-01-19,990,6713.326448086995
2024-01-20,990,6503.679086344512
2024-01-21,990,6942.483148125976
2024-01-22,990,3685.1440011148807
2024-01-23,990,3720.0235575194383
2024-01-24,990,3875.738570760362
2024-01-25,990,4735.219188182471
2024-01-26,990,6713.326448086995
2024-01-27,990,6503.679086344512
2024-01-28,990,6942.483148125976
2024-01-29,990,3685.1440011148807
2024-01-30,990,3720.0235575194383
2024-01-31,990,3875.738570760362
2024-02-01,990,4818.76368056896
2024-02-02,990,6796.870940473484
2024-02-03,990,6587.223578731001
2024-02-04,990,7060.152173685302
2024-02-05,990,3729.908285805892
2024-02-06,990,3736.4019368149416
2024-02-07,990,3838.525663844544
2024-02-08,990,4818.76368056896
2024-02-09,990,6796.870940473484
2024-02-10,990,6587.223578731001
2024-02-11,990,7060.152173685302
2024-02-12,990,3729.908285805892
2024-02-13,990,3736.4019368149416
2024-02-14,990,3838.525663844544
2024-02-15,990,4818.76368056896
2024-02-16,990,6844.2460280243895
2024-02-17,990,6634.598666281907
2024-02-18,990,7107.527261236208
2024-02-19,990,3777.2833733567977
2024-02-20,990,3783.7770243658474
2024-02-21,990,3885.90075139545
2024-02-22,990,4866.138768119866
2024-02-23,990,7024.974315432409
2024-02-24,990,6859.638313306131
2024-02-25,990,7173.025382450344
2024-02-26,990,3777.2833733567977
2024-02-27,990,3783.7770243658474
2024-02-28,990,3885.90075139545
2024-02-29,990,4866.138768119866
2024-03-01,990,7268.346839874061
2024-03-02,990,6906.728912970494
2024-03-03,990,6609.904344477068
2024-03-04,990,4155.330575654786
2024-03-05,990,4161.824226663835
2024-03-06,990,4233.536866816163
2024-03-07,990,5289.348425281151
2024-03-08,990,7343.920381614638
2024-03-09,990,6982.302454711072
2024-03-10,990,6685.477886217645
2024-03-11,990,4155.330575654786
2024-03-12,990,4237.397768404413
2024-03-13,990,4309.11040855674
2024-03-14,990,5289.348425281151
2024-03-15,990,7343.920381614638
2024-03-16,990,6982.302454711072
2024-03-17,990,6685.477886217645
2024-03-18,990,4155.330575654786
2024-03-19,990,4237.397768404413
2024-03-20,990,4157.056027340443
2024-03-21,990,4982.936710902164
2024-03-22,990,7037.508667235651
2024-03-23,990,6675.8907403320845
2024-03-24,990,6379.066171838658
2024-03-25,990,4155.330575654786
2024-03-26,990,4085.3433871881152
2024-03-27,990,4157.056027340443
2024-03-28,990,4982.936710902164
2024-03-29,990,7037.508667235651
2024-03-30,990,6950.118851491623
2024-01-01,2168,2628.3659863756907
2024-01-02,2168,2663.2455427802483
2024-01-03,2168,2750.2731224112
2024-01-04,2168,3381.0014939236135
2024-01-05,2168,3824.1052545686216
2024-01-06,2168,3764.960449136347
2024-01-07,2168,3762.247226984494
2024-01-08,2168,2628.3659863756907
2024-01-09,2168,2663.2455427802483
2024-01-10,2168,2750.2731224112
2024-01-11,2168,3381.0014939236135
2024-01-12,2168,3824.1052545686216
2024-01-13,2168,3764.960449136347
2024-01-14,2168,3762.247226984494
2024-01-15,2168,2628.3659863756907
2024-01-16,2168,2663.2455427802483
2024-01-17,2168,2750.2731224112
2024-01-18,2168,3381.0014939236135
2024-01-19,2168,3824.1052545686216
2024-01-20,2168,3764.960449136347
2024-01-21,2168,3762.247226984494
2024-01-22,2168,2628.3659863756907
2024-01-23,2168,2663.2455427802483
2024-01-24,2168,2750.2731224112
2024-01-25,2168,3381.0014939236135
2024-01-26,2168,3824.1052545686216
2024-01-27,2168,3764.960449136347
2024-01-28,2168,3762.247226984494
2024-01-29,2168,2628.3659863756907
2024-01-30,2168,2663.2455427802483
2024-01-31,2168,2750.2731224112
2024-02-01,2168,3650.0552466765903
2024-02-02,2168,4093.1590073215966
2024-02-03,2168,4034.0142018893234
2024-02-04,2168,4065.4255129103076
2024-02-05,2168,2798.3039469064806
2024-02-06,2168,2804.7975979155303
2024-02-07,2168,2838.2338913351605
2024-02-08,2168,3650.0552466765903
2024-02-09,2168,3948.389936310137
2024-02-10,2168,3889.2451308778623
2024-02-11,2168,3920.656441898846
2024-02-12,2168,2798.3039469064806
2024-02-13,2168,2804.7975979155303
2024-02-14,2168,2838.2338913351605
2024-02-15,2168,3650.0552466765903
2024-02-16,2168,3948.389936310137
2024-02-17,2168,3889.2451308778623
2024-02-18,2168,3920.656441898846
2024-02-19,2168,2798.3039469064806
2024-02-20,2168,2804.7975979155303
2024-02-21,2168,2838.2338913351605
2024-02-22,2168,3650.0552466765903
2024-02-23,2168,3948.389936310137
2024-02-24,2168,3889.2451308778623
2024-02-25,2168,3920.656441898846
2024-02-26,2168,2798.3039469064806
2024-02-27,2168,2804.7975979155303
2024-02-28,2168,2838.2338913351605
2024-02-29,2168,3650.0552466765903
2024-03-01,2168,3872.359267588256
2024-03-02,2168,3813.2144621559814
2024-03-03,2168,3732.2860073096826
2024-03-04,2168,2870.058569955566
2024-03-05,2168,2876.5522209646156
2024-03-06,2168,2879.57742750697
2024-03-07,2168,3553.868839465315
2024-03-08,2168,3669.969963617242
2024-03-09,2168,3610.825158184967
2024-03-10,2168,3732.2860073096826
2024-03-11,2168,2870.058569955566
2024-03-12,2168,2876.5522209646156
2024-03-13,2168,2879.57742750697
2024-03-14,2168,3553.868839465315
2024-03-15,2168,3669.969963617242
2024-03-16,2168,3610.825158184967
2024-03-17,2168,3732.2860073096826
2024-03-18,2168,2870.058569955566
2024-03-19,2168,2876.5522209646156
2024-03-20,2168,2879.57742750697
2024-03-21,2168,3553.868839465315
2024-03-22,2168,3669.969963617242
2024-03-23,2168,3610.825158184967
2024-03-24,2168,3732.2860073096826
2024-03-25,2168,2870.058569955566
2024-03-26,2168,2876.5522209646156
2024-03-27,2168,2879.57742750697
2024-03-28,2168,3553.868839465315
2024-03-29,2168,3669.969963617242
2024-03-30,2168,3610.825158184967
2024-01-01,2239,2771.78467641516
2024-01-02,2239,2806.6642328197177
2024-01-03,2239,2893.691812450669
2024-01-04,2239,3489.061618648293
2024-01-05,2239,2931.5093862181902
2024-01-06,2239,2931.5093862181902
2024-01-07,2239,2928.7961640663366
2024-01-08,2239,2771.78467641516
2024-01-09,2239,2806.6642328197177
2024-01-10,2239,2893.691812450669
2024-01-11,2239,3489.061618648293
2024-01-12,2239,2931.5093862181902
2024-01-13,2239,2931.5093862181902
2024-01-14,2239,2928.7961640663366
2024-01-15,2239,2771.78467641516
2024-01-16,2239,2654.572367905782
2024-01-17,2239,2741.5999475367335
2024-01-18,2239,3194.3872783462393
2024-01-19,2239,2788.9269108300705
2024-01-20,2239,2788.9269108300705
2024-01-21,2239,2786.213688678217
2024-01-22,2239,2619.6928115012242
2024-01-23,2239,2654.572367905782
2024-01-24,2239,2741.5999475367335
2024-01-25,2239,3194.3872783462393
2024-01-26,2239,2788.9269108300705
2024-01-27,2239,2788.9269108300705
2024-01-28,2239,2786.213688678217
2024-01-29,2239,2619.6928115012242
2024-01-30,2239,2654.572367905782
2024-01-31,2239,2741.5999475367335
2024-02-01,2239,3024.474085668266
2024-02-02,2239,3057.980663583047
2024-02-03,2239,3057.980663583047
2024-02-04,2239,3089.391974604029
2024-02-05,2239,2350.6638266010664
2024-02-06,2239,2357.157477610116
2024-02-07,2239,2390.593771029746
2024-02-08,2239,3024.474085668266
2024-02-09,2239,3057.980663583047
2024-02-10,2239,3057.980663583047
2024-02-11,2239,3089.391974604029
2024-02-12,2239,2350.6638266010664
2024-02-13,2239,2357.157477610116
2024-02-14,2239,2390.593771029746
2024-02-15,2239,3024.474085668266
2024-02-16,2239,3057.980663583047
2024-02-17,2239,3057.980663583047
2024-02-18,2239,3089.391974604029
2024-02-19,2239,2350.6638266010664
2024-02-20,2239,2357.157477610116
2024-02-21,2239,2390.593771029746
2024-02-22,2239,3024.474085668266
2024-02-23,2239,3057.980663583047
2024-02-24,2239,3057.980663583047
2024-02-25,2239,3089.391974604029
2024-02-26,2239,2350.6638266010664
2024-02-27,2239,2357.157477610116
2024-02-28,2239,2390.593771029746
2024-02-29,2239,3024.474085668266
2024-03-01,2239,2981.9499948611665
2024-03-02,2239,2981.9499948611665
2024-03-03,2239,3050.101753746977
2024-03-04,2239,2422.4184496501516
2024-03-05,2239,2428.9121006592013
2024-03-06,2239,2431.9373072015555
2024-03-07,2239,3065.8176218400754
2024-03-08,2239,2981.9499948611665
2024-03-09,2239,2981.9499948611665
2024-03-10,2239,3050.101753746977
2024-03-11,2239,2422.4184496501516
2024-03-12,2239,2428.9121006592013
2024-03-13,2239,2431.9373072015555
2024-03-14,2239,3154.109531869965
2024-03-15,2239,3070.241904891056
2024-03-16,2239,3070.241904891056
2024-03-17,2239,3138.3936637768666
2024-03-18,2239,2422.4184496501516
2024-03-19,2239,2428.9121006592013
2024-03-20,2239,2431.9373072015555
2024-03-21,2239,3154.109531869965
2024-03-22,2239,3070.241904891056
2024-03-23,2239,3229.7834307011435
2024-03-24,2239,3138.3936637768666
2024-03-25,2239,2422.4184496501516
2024-03-26,2239,2428.9121006592013
2024-03-27,2239,2431.9373072015555
2024-03-28,2239,3154.109531869965
2024-03-29,2239,3229.7834307011435
2024-03-30,2239,3229.7834307011435
2024-01-01,2161,2628.3659863756907
2024-01-02,2161,2663.2455427802483
2024-01-03,2161,2750.2731224112
2024-01-04,2161,3381.0014939236135
2024-01-05,2161,3824.1052545686216
2024-01-06,2161,3764.960449136347
2024-01-07,2161,3762.247226984494
2024-01-08,2161,2628.3659863756907
2024-01-09,2161,2663.2455427802483
2024-01-10,2161,2750.2731224112
2024-01-11,2161,3381.0014939236135
2024-01-12,2161,3824.1052545686216
2024-01-13,2161,3764.960449136347
2024-01-14,2161,3762.247226984494
2024-01-15,2161,2628.3659863756907
2024-01-16,2161,2663.2455427802483
2024-01-17,2161,2750.2731224112
2024-01-18,2161,3381.0014939236135
2024-01-19,2161,3824.1052545686216
2024-01-20,2161,3764.960449136347
2024-01-21,2161,3762.247226984494
2024-01-22,2161,2628.3659863756907
2024-01-23,2161,2663.2455427802483
2024-01-24,2161,2750.2731224112
2024-01-25,2161,3381.0014939236135
2024-01-26,2161,3824.1052545686216
2024-01-27,2161,3764.960449136347
2024-01-28,2161,3762.247226984494
2024-01-29,2161,2628.3659863756907
2024-01-30,2161,2663.2455427802483
2024-01-31,2161,2750.2731224112
2024-02-01,2161,3650.0552466765903
2024-02-02,2161,4093.1590073215966
2024-02-03,2161,4034.0142018893234
2024-02-04,2161,4065.4255129103076
2024-02-05,2161,2798.3039469064806
2024-02-06,2161,2804.7975979155303
2024-02-07,2161,2838.2338913351605
2024-02-08,2161,3650.0552466765903
2024-02-09,2161,4093.1590073215966
2024-02-10,2161,4034.0142018893234
2024-02-11,2161,4065.4255129103076
2024-02-12,2161,2798.3039469064806
2024-02-13,2161,2804.7975979155303
2024-02-14,2161,2838.2338913351605
2024-02-15,2161,3650.0552466765903
2024-02-16,2161,4093.1590073215966
2024-02-17,2161,3889.2451308778623
2024-02-18,2161,3920.656441898846
2024-02-19,2161,2798.3039469064806
2024-02-20,2161,2804.7975979155303
2024-02-21,2161,2838.2338913351605
2024-02-22,2161,3650.0552466765903
2024-02-23,2161,3948.389936310137
2024-02-24,2161,3889.2451308778623
2024-02-25,2161,3920.656441898846
2024-02-26,2161,2798.3039469064806
2024-02-27,2161,2804.7975979155303
2024-02-28,2161,2838.2338913351605
2024-02-29,2161,3650.0552466765903
2024-03-01,2161,3872.359267588256
2024-03-02,2161,3813.2144621559814
2024-03-03,2161,3934.6753112806973
2024-03-04,2161,2870.058569955566
2024-03-05,2161,2876.5522209646156
2024-03-06,2161,2879.57742750697
2024-03-07,2161,3691.3987828484
2024-03-08,2161,3872.359267588256
2024-03-09,2161,3813.2144621559814
2024-03-10,2161,3934.6753112806973
2024-03-11,2161,2870.058569955566
2024-03-12,2161,2876.5522209646156
2024-03-13,2161,2879.57742750697
2024-03-14,2161,3553.868839465315
2024-03-15,2161,3669.969963617242
2024-03-16,2161,3610.825158184967
2024-03-17,2161,3732.2860073096826
2024-03-18,2161,2870.058569955566
2024-03-19,2161,2876.5522209646156
2024-03-20,2161,2879.57742750697
2024-03-21,2161,3553.868839465315
2024-03-22,2161,3669.969963617242
2024-03-23,2161,3610.825158184967
